#loc_id;ags;ascii;name;lat;lon;amt;plz;vorwahl;einwohner;flaeche;kz;typ;level;of;invalid
22225;01058124;OSTERROENFELD;Osterrönfeld;54.2904264612821;9.69555040299898;Amt Osterrönfeld;24783;04331;5267;18;RD;Gemeinde;6;493;
22227;01058125;OSTERSTEDT;Osterstedt;54.11061;9.57374000000004;Amt Hohenwestedt-Land;25590;04874;686;11;RD;Gemeinde;6;493;
22247;01058126;OTTENDORF;Ottendorf bei Kiel;54.3402480875188;10.0444160610438;Amt Achterwehr;24107;04340;844;4;RD;Gemeinde;6;493;
22279;01058127;OWSCHLAG;Owschlag;54.3920166799978;9.6017544269485;Amt Hütten;24811;04336;3592;39;RD;Gemeinde;6;493;
22286;01058128;PADENSTEDT;Padenstedt;54.04953;9.91733;Amt Aukrug;24634;04873;1384;15;RD;Gemeinde;6;493;
22638;01058129;PRINZENMOOR;Prinzenmoor;54.2226455089987;9.45539660895423;Amt Hohner Harde;24805;04335;179;6;RD;Gemeinde;6;493;
22694;01058130;QUARNBEK;Quarnbek;54.3300305256973;9.98401125371462;Amt Achterwehr;24107;04340;1782;16;RD;Gemeinde;6;493;
22737;01058131;RADE;Rade bei Hohenwestedt;54.1024587456023;9.71676598067571;Amt Hohenwestedt-Land;24594;04871;87;3;RD;Gemeinde;6;493;
22738;01058132;RADE;Rade bei Rendsburg;54.3313624363921;9.74501885617319;Amt Osterrönfeld;24790;04331;235;7;RD;Gemeinde;6;493;
22878;01058133;REESDORF;Reesdorf bei Kiel;54.1907855157943;10.0600516810471;Amt Bordesholm-Land;24241;04322;152;3;RD;Gemeinde;6;493;
22986;01058134;REMMELS;Remmels;54.1171056723625;9.65157623167325;Amt Hohenwestedt-Land;24594;04871;418;9;RD;Gemeinde;6;493;
22995;01058135;RENDSBURG;Rendsburg;54.3038030030323;9.66985793467046;;24768;04331;28387;24;RD;Stadt;6;493;
23080;01058136;RICKERT;Rickert;54.3303301920324;9.66223783934656;Amt Fockbek;24782;04331;1115;6;RD;Gemeinde;6;493;
23114;01058137;RIESEBY;Rieseby;54.5416484135;9.81295901394;Amt Schlei;24354;04355;2560;39;RD;Gemeinde;6;493;
23183;01058138;RODENBEK;Rodenbek bei Kiel;54.2761634572153;10.0178687781096;Amt Molfsee;24247;0431;486;7;RD;Gemeinde;6;493;
23427;01058139;RUMOHR;Rumohr;54.2552618791485;10.0246098399163;Amt Molfsee;24254;0431;714;9;RD;Gemeinde;6;493;
23595;01058140;SCHACHT-AUDORF;Schacht-Audorf;54.3125834773629;9.71555070634366;;24790;04331;4569;7;RD;Gemeinde;6;493;
23687;01058141;SCHIERENSEE;Schierensee, Holstein;54.2565615854623;9.98529603183275;Amt Molfsee;24241;0431;381;9;RD;Gemeinde;6;493;
23708;01058142;SCHINKEL;Schinkel bei Gettorf;54.3558284603593;9.95605202615266;Amt Dänischer Wohld;24214;04346;1037;10;RD;Gemeinde;6;493;
23780;01058143;SCHMALSTEDE;Schmalstede;54.1957929400041;10.0272274776751;Amt Bordesholm-Land;24241;04322;261;5;RD;Gemeinde;6;493;
23855;01058144;SCHOENBEK;Schönbek, Holstein;54.1618393217758;9.9789081528242;Amt Bordesholm-Land;24582;04322;159;6;RD;Gemeinde;6;493;
23906;01058145;SCHOENHORST;Schönhorst, Holstein;54.2254656743553;10.104107634669;Amt Flintbek;24220;04347;302;4;RD;Gemeinde;6;493;
23965;01058146;SCHUELLDORF;Schülldorf;54.3004666327863;9.7291785985232;Amt Osterrönfeld;24790;04331;580;13;RD;Gemeinde;6;493;
23968;01058147;SCHUELP;Schülp bei Nortorf;54.163807805587;9.88635853076533;Amt Nortorf Land;24589;04392;824;10;RD;Gemeinde;6;493;
23969;01058148;SCHUELP;Schülp bei Rendsburg;54.2595754281265;9.62945722187118;Amt Jevenstedt;24813;04331;1121;11;RD;Gemeinde;6;493;
24052;01058150;SCHWEDENECK;Schwedeneck;54.4594282426545;10.0463452398778;Amt Dänischenhagen;24229;04308;3069;29;RD;Gemeinde;6;493;
24119;01058151;SEEFELD;Seefeld bei Hanerau-Hademarschen;54.1016823859786;9.49296550750734;Amt Hanerau-Hademarschen;25557;04872;401;7;RD;Gemeinde;6;493;
24156;01058152;SEHESTEDT;Sehestedt, Eider;54.36678;9.81944;Amt Wittensee;24814;04357;872;15;RD;Gemeinde;6;493;
24328;01058153;SOEREN;Sören;54.2019262471777;9.99519452596251;Amt Bordesholm-Land;24241;04322;200;7;RD;Gemeinde;6;493;
24372;01058154;SOPHIENHAMM;Sophienhamm;54.276286549169;9.46341574335638;Amt Hohner Harde;24806;04335;349;6;RD;Gemeinde;6;493;
24454;01058155;STAFSTEDT;Stafstedt bei Rendsburg;54.1705305119486;9.66192799384879;Amt Jevenstedt;24816;04875;369;12;RD;Gemeinde;6;493;
24497;01058156;STEENFELD;Steenfeld;54.1426838675212;9.3798627883196;Amt Hanerau-Hademarschen;25557;04872;403;11;RD;Gemeinde;6;493;
24666;01058157;STRANDE;Strande, Holstein;54.4408932151081;10.1709284842015;Amt Dänischenhagen;24229;04349;1499;14;RD;Gemeinde;6;493;
24799;01058158;TACKESDORF;Tackesdorf;54.1645783949822;9.47135629057886;Amt Hanerau-Hademarschen;24797,25585;04872;87;8;RD;Gemeinde;6;493;
24826;01058159;TAPPENDORF;Tappendorf;54.1046109023127;9.69105767782022;Amt Hohenwestedt-Land;24594;04871;336;7;RD;Gemeinde;6;493;
24855;01058160;TECHELSDORF;Techelsdorf;54.2143098691;10.0469396785;Amt Flintbek;24220;04347;164;4;RD;Gemeinde;6;493;
24913;01058161;THADEN;Thaden;54.1035640901133;9.42251460552217;Amt Hanerau-Hademarschen;25557;04872;294;12;RD;Gemeinde;6;493;
24967;01058162;THUMBY;Thumby, Schwansen;54.5858265016;9.91003962159;Amt Schwansen;24351;04352;511;27;RD;Gemeinde;6;493;
24991;01058163;TIMMASPE;Timmaspe;54.1407938541764;9.89102485831262;Amt Nortorf Land;24644;04392;1138;15;RD;Gemeinde;6;493;
25005;01058164;TODENBUETTEL;Todenbüttel;54.1295141652807;9.55810862357904;Amt Hohenwestedt-Land;24819;04874;1125;12;RD;Gemeinde;6;493;
25139;01058165;TUETTENDORF;Tüttendorf;54.3922268498189;9.99286400377759;Amt Dänischer Wohld;24214;04346;1177;18;RD;Gemeinde;6;493;
25482;01058166;WAABS;Waabs;54.5357955911;9.98806374073;Amt Schwansen;24369;04352;1456;33;RD;Gemeinde;6;493;
25686;01058167;WAPELFELD;Wapelfeld;54.0847725482883;9.60844832237054;Amt Hohenwestedt-Land;24594;04871;344;8;RD;Gemeinde;6;493;
25690;01058168;WARDER;Warder bei Neumünster;54.21272;9.88471;Amt Nortorf Land;24646;04329;613;9;RD;Gemeinde;6;493;
25723;01058169;WASBEK;Wasbek;54.07225;9.89598;Amt Aukrug;24647;04873;2216;24;RD;Gemeinde;6;493;
25740;01058170;WATTENBEK;Wattenbek;54.1633304156415;10.0542400046642;Amt Bordesholm-Land;24582;04322;2882;6;RD;Gemeinde;6;493;
26022;01058171;WESTENSEE;Westensee;54.2779628502139;9.89983012378222;Amt Achterwehr;24259;04305;1582;37;RD;Gemeinde;6;493;
26044;01058172;WESTERROENFELD;Westerrönfeld;54.280545285987;9.64324444675998;Amt Jevenstedt;24784;04331;5130;8;RD;Gemeinde;6;493;
26222;01058173;WINDEBY;Windeby;54.462724215;9.81717886329;Amt Windeby;24340;04351;1118;15;RD;Gemeinde;6;493;
26247;01058174;WINNEMARK;Winnemark;54.6178701610109;9.92786236362456;Amt Schwansen;24398;04352;514;10;RD;Gemeinde;6;493;
251;01059;SCHLESWIG-FLENSBURG;Schleswig-Flensburg;54.6310970149253731;9.5559700746268657;;;;199751;2070;SL;Kreis;5;119;
13535;01059001;ALT BENNEBEK;Alt Bennebek;54.37778;9.43111;Amt Kropp;24848;04624;369;14;SL;Gemeinde;6;251;
35741;01059002;ARNIS;Arnis;54.63036;9.93159;Amt Kappeln-Land;24376,24399;04642;307;;SL;Stadt;6;251;
14318;01059005;BERGENHUSEN;Bergenhusen;54.3753533896918;9.31911625111643;Amt Stapelholm;24861;04885;681;18;SL;Gemeinde;6;251;
14670;01059006;BOEEL;Böel, Angeln;54.6485531792;9.72130524969;Amt Süderbrarup;24401;04641;771;14;SL;Gemeinde;6;251;
14681;01059008;BOEKLUND;Böklund;54.6072526711112;9.58450581132602;Amt Böklund;24860;04623;1464;8;SL;Gemeinde;6;251;
14696;01059009;BOERM;Börm bei Schleswig;54.39902;9.38119;Amt Kropp;24863;04624;768;19;SL;Gemeinde;6;251;
14741;01059010;BOLLINGSTEDT;Bollingstedt;54.59279;9.410812;Amt Silberstedt;24855;04625;1482;27;SL;Gemeinde;6;251;
14769;01059011;BOREN;Boren;54.61354;9.81795;Amt Süderbrarup;24392;04641;773;18;SL;Gemeinde;6;251;
14775;01059012;BORGWEDEL;Borgwedel;54.49995;9.66568;Amt Haddeby;24857;04621;712;10;SL;Gemeinde;6;251;
14877;01059014;BREBEL;Brebel;54.6395977582;9.74003243303;Amt Süderbrarup;24392;04641;415;7;SL;Gemeinde;6;251;
14990;01059016;BRODERSBY;Brodersby bei Schleswig;54.53777;9.70644;Amt Tolk;24864;04622;516;10;SL;Gemeinde;6;251;
15237;01059018;BUSDORF;Busdorf bei Schleswig;54.49299;9.55207;Amt Haddeby;24866;04621;2021;5;SL;Gemeinde;6;251;
15434;01059019;DANNEWERK;Dannewerk;54.4864355056769;9.50951325892635;Amt Haddeby;24867;04621;1064;17;SL;Gemeinde;6;251;
15703;01059020;DOERPSTEDT;Dörpstedt bei Schleswig;54.43387;9.3626;Amt Kropp;24869;04627;557;17;SL;Gemeinde;6;251;
15736;01059021;DOLLROTTFELD;Dollrottfeld;54.64266;9.80914;Amt Süderbrarup;24392;04641;258;5;SL;Gemeinde;6;251;
16090;01059022;EKENIS;Ekenis;54.62712;9.85236;Amt Süderbrarup;24392;04641;237;8;SL;Gemeinde;6;251;
16129;01059023;ELLINGSTEDT;Ellingstedt;54.4777100856322;9.4096391946001;Amt Silberstedt;24870;04627;840;21;SL;Gemeinde;6;251;
16261;01059024;ERFDE;Erfde;54.308983;9.317646;Amt Stapelholm;24803;04333;2094;34;SL;Gemeinde;6;251;
16414;01059026;FAHRDORF;Fahrdorf;54.503539;9.601545;Amt Haddeby;24857;04621;2579;12;SL;Gemeinde;6;251;
16922;01059032;GELTORF;Geltorf;54.4628673761871;9.61111198364921;Amt Haddeby;24884;04621;426;8;SL;Gemeinde;6;251;
17207;01059033;GOLTOFT;Goltoft;54.5456905535509;9.72218836745833;Amt Tolk;24864;04622;231;3;SL;Gemeinde;6;251;
17389;01059034;GROEDERSBY;Grödersby;54.6375739902;9.91713004112;Amt Kappeln-Land;24376;04642;271;7;SL;Gemeinde;6;251;
17557;01059035;GROSS RHEIDE;Groß Rheide;54.4426174338499;9.43331572412677;Amt Kropp;24848,24872;04624;1049;15;SL;Gemeinde;6;251;
18010;01059037;HAVETOFT;Havetoft;54.6500210379881;9.51074712233555;Amt Böklund;24873;04603;878;15;SL;Gemeinde;6;251;
18011;01059038;HAVETOFTLOIT;Havetoftloit;54.6622509537;9.56053900575;Amt Satrup;24875;04603;943;15;SL;Gemeinde;6;251;
18590;01059039;HOLLINGSTEDT;Hollingstedt bei Schleswig;54.45704;9.33549;Amt Silberstedt;24876;04627;1009;18;SL;Gemeinde;6;251;
18724;01059041;HUESBY;Hüsby;54.50075;9.48829;Amt Schuby;24850;04634;764;10;SL;Gemeinde;6;251;
18775;01059042;IDSTEDT;Idstedt;54.5821904924005;9.51176698505115;Amt Schuby;24879;04625;834;13;SL;Gemeinde;6;251;
18902;01059043;JAGEL;Jagel bei Schleswig;54.4571229055269;9.53752356766887;Amt Haddeby;24878;04624;955;12;SL;Gemeinde;6;251;
18979;01059044;JUEBEK;Jübek;54.5565;9.39044;Amt Silberstedt;24855;04625;2563;16;SL;Gemeinde;6;251;
19084;01059045;KAPPELN;Kappeln, Schlei;54.6590711176;9.93132965564;;24376;04642;9840;43;SL;Stadt;6;251;
19241;01059047;KIESBY;Kiesby;54.6208391303;9.81813031292;Amt Süderbrarup;24392;04641;221;4;SL;Gemeinde;6;251;
19351;01059049;KLAPPHOLZ;Klappholz;54.6211546872352;9.53958082198333;Amt Böklund;24860;04623;545;8;SL;Gemeinde;6;251;
19364;01059050;KLEIN BENNEBEK;Klein Bennebek;54.40207;9.45647;Amt Kropp;24848;04624;575;26;SL;Gemeinde;6;251;
19410;01059051;KLEIN RHEIDE;Klein Rheide;54.4505838765183;9.47660657762714;Amt Kropp;24848;04624;360;13;SL;Gemeinde;6;251;
19721;01059053;KROPP;Kropp bei Schleswig;54.4111537192168;9.51308327912517;Amt Kropp;24848;04624;6398;32;SL;Gemeinde;6;251;
20377;01059055;LOIT;Loit;54.6113867309;9.69996023035;Amt Süderbrarup;24888;04641;272;7;SL;Gemeinde;6;251;
20406;01059056;LOTTORF;Lottorf;54.4512045326934;9.56915418802924;Amt Haddeby;24878;04621;200;6;SL;Gemeinde;6;251;
20469;01059057;LUERSCHAU;Lürschau;54.54125;9.49623;Amt Schuby;24850;04621;1096;17;SL;Gemeinde;6;251;
20763;01059058;MEGGERDORF;Meggerdorf;54.3492153810583;9.3983554109389;Amt Stapelholm;24799;04883;685;23;SL;Gemeinde;6;251;
21055;01059060;MOHRKIRCH;Mohrkirch;54.6755343043686;9.714544668786;Amt Süderbrarup;24405;04646;1035;14;SL;Gemeinde;6;251;
21364;01059062;NEUBEREND;Neuberend;54.55602;9.52417;Amt Schuby;24879;04621;1113;4;SL;Gemeinde;6;251;
21780;01059063;NORDERBRARUP;Norderbrarup;54.65618;9.76847;Amt Süderbrarup;24392;04641;683;4;SL;Gemeinde;6;251;
21785;01059064;NORDERSTAPEL;Norderstapel;54.3598054275344;9.24487203503195;Amt Stapelholm;25868;04883;838;16;SL;Gemeinde;6;251;
21822;01059065;NOTTFELD;Nottfeld;54.6132954608;9.76207153797;Amt Süderbrarup;24392;04641;153;3;SL;Gemeinde;6;251;
22091;01059067;OERSBERG;Oersberg;54.6746;9.8422;Amt Kappeln-Land;24407;04642;343;7;SL;Gemeinde;6;251;
22726;01059068;RABENKIRCHEN-FAULUECK;Rabenkirchen-Faulück;54.649318;9.842479;Amt Kappeln-Land;24407;04642;670;14;SL;Gemeinde;6;251;
23392;01059069;RUEDE;Rüde bei Satrup;54.8237551682;9.57608716488;Amt Satrup;24986;04633;357;6;SL;Gemeinde;6;251;
23400;01059070;RUEGGE;Rügge;54.6911601844054;9.76319390534587;Amt Süderbrarup;24405;04641;229;6;SL;Gemeinde;6;251;
23579;01059071;SATRUP;Satrup;54.6922598987;9.60367093837;Amt Satrup;24986;04633;3559;24;SL;Gemeinde;6;251;
23589;01059072;SAUSTRUP;Saustrup;54.67437;9.76949;Amt Süderbrarup;24392;04641;234;8;SL;Gemeinde;6;251;
23594;01059073;SCHAALBY;Schaalby;54.54958;9.63958;Amt Tolk;24882;04622;1707;25;SL;Gemeinde;6;251;
23641;01059074;SCHEGGEROTT;Scheggerott;54.66572;9.82115;Amt Süderbrarup;24392;04641;392;6;SL;Gemeinde;6;251;
23750;01059075;SCHLESWIG;Schleswig;54.51808;9.57038;;24837;04621;24175;24;SL;Stadt;6;251;
23818;01059076;SCHNARUP-THUMBY;Schnarup-Thumby;54.6469102479615;9.64482739822876;Amt Satrup;24891;04633;609;11;SL;Gemeinde;6;251;
23963;01059077;SCHUBY;Schuby bei Schleswig;54.51814;9.47986;Amt Schuby;24850;04621;2611;24;SL;Gemeinde;6;251;
24185;01059078;SELK;Selk;54.4724945137066;9.56663425265975;Amt Haddeby;24884;04621;808;10;SL;Gemeinde;6;251;
24282;01059079;SILBERSTEDT;Silberstedt;54.5180797040668;9.37611654544417;Amt Silberstedt;24887;04626;2278;38;SL;Gemeinde;6;251;
24547;01059080;STEINFELD;Steinfeld bei Schleswig;54.6004655471;9.74733608818;Amt Süderbrarup;24888;04641;737;9;SL;Gemeinde;6;251;
24638;01059081;STOLK;Stolk;54.5984334070517;9.54194250702094;Amt Böklund;24890;04623;851;15;SL;Gemeinde;6;251;
24700;01059082;STRUXDORF;Struxdorf;54.6298870864891;9.64269303040516;Amt Böklund;24891;04623;685;13;SL;Gemeinde;6;251;
24726;01059083;SUEDERBRARUP;Süderbrarup;54.6361;9.78146;Amt Süderbrarup;24392;04641;3871;8;SL;Gemeinde;6;251;
24730;01059084;SUEDERFAHRENSTEDT;Süderfahrenstedt;54.5852020944476;9.58766813575458;Amt Böklund;24890;04623;535;9;SL;Gemeinde;6;251;
24739;01059085;SUEDERSTAPEL;Süderstapel;54.3498172502046;9.21741090858523;Amt Stapelholm;25879;04883;1042;17;SL;Gemeinde;6;251;
24794;01059086;TAARSTEDT;Taarstedt;54.5688113360287;9.69003002247428;Amt Tolk;24893;04622;876;14;SL;Gemeinde;6;251;
24897;01059087;TETENHUSEN;Tetenhusen;54.351936141073;9.50052182375617;Amt Kropp;24817;04624;963;24;SL;Gemeinde;6;251;
24987;01059088;TIELEN;Tielen bei Erfde;54.2858197465059;9.33203511083666;Amt Stapelholm;24803;04883;311;13;SL;Gemeinde;6;251;
25019;01059090;TOLK;Tolk;54.5776430917497;9.63920347647679;Amt Tolk;24894;04622;1056;11;SL;;6;251;
25073;01059092;TREIA;Treia bei Schleswig;54.5174141334779;9.32249181116167;Amt Silberstedt;24896;04626;1504;22;SL;Gemeinde;6;251;
25182;01059093;UELSBY;Uelsby;54.6312207587719;9.59642492489826;Amt Böklund;24860;04623;473;11;SL;Gemeinde;6;251;
25213;01059094;ULSNIS;Ulsnis;54.5730281235394;9.74562819203948;Amt Süderbrarup;24897;04641;664;20;SL;Gemeinde;6;251;
25512;01059095;WAGERSROTT;Wagersrott;54.66365;9.79519;Amt Süderbrarup;24392;04641;222;6;SL;Gemeinde;6;251;
26368;01059096;WOHLDE;Wohlde bei Schleswig;54.4078686537129;9.29848939323965;Amt Stapelholm;24899;04885;528;14;SL;Gemeinde;6;251;
25150;01059097;TWEDT;Twedt bei Schleswig;54.5973050154;9.67649626588;Amt Tolk;24894;04622;510;13;SL;Gemeinde;6;251;
21829;01059098;NUEBEL;Nübel bei Schleswig;54.5636361570043;9.58385746082877;Amt Tolk;24881;04622;1388;18;SL;Gemeinde;6;251;
24834;01059101;TASTRUP;Tastrup bei Flensburg;54.7650937115;9.4772163039;Amt Hürup;24943;04634;444;5;SL;Gemeinde;6;251;
13425;01059102;AHNEBY;Ahneby;54.7078454381146;9.72852702438064;Amt Steinbergkirche;24996;04637;229;4;SL;Gemeinde;6;251;
13830;01059103;AUSACKER;Ausacker;54.7392898633;9.57490558779;Amt Hürup;24975;04634;556;9;SL;Gemeinde;6;251;
14716;01059105;BOEXLUND;Böxlund;54.8369409422;9.17925482393;Amt Schafflund;24994;04605;112;4;SL;Gemeinde;6;251;
15733;01059106;DOLLERUP;Dollerup;54.7820700736;9.67668386102;Amt Langballig;24989;04636;1062;13;SL;Gemeinde;6;251;
15980;01059107;EGGEBEK;Eggebek;54.6202066718382;9.37919788062574;Amt Eggebek;24852;04609;2601;17;SL;Gemeinde;6;251;
16336;01059109;ESGRUS;Esgrus;54.7239204909599;9.77956476806827;Amt Steinbergkirche;24402;04632;833;18;SL;Gemeinde;6;251;
16921;01059112;GELTING;Gelting, Angeln;54.7462661395;9.89700274467;Amt Gelting;24395;04643;1794;20;SL;Gemeinde;6;251;
17106;01059113;GLUECKSBURG;Glücksburg (Ostsee);54.834154633012;9.54751448929308;;24960;04631;5997;40;SL;Stadt;6;251;
17453;01059115;GROSSENWIEHE;Großenwiehe;54.70321;9.24757999999997;Amt Schafflund;24969;04604;2816;30;SL;Gemeinde;6;251;
17586;01059116;GROSSOLT;Großsolt;54.6998863153;9.51765785968;Amt Hürup;24991;04634;1912;25;SL;Gemeinde;6;251;
17638;01059118;GRUNDHOF;Grundhof bei Flensburg;54.7732944236;9.65308802128;Amt Langballig;24977;04636;958;12;SL;Gemeinde;6;251;
17865;01059119;HANDEWITT;Handewitt;54.7634057335;9.32490895545;Amt Handewitt;24976,24983,;04608;6047;65;SL;Gemeinde;6;251;
17906;01059120;HARRISLEE;Harrislee;54.800799;9.386276;;24955;0461;11384;19;SL;Gemeinde;6;251;
17953;01059121;HASSELBERG;Hasselberg, Ostsee;54.7142250874;9.97791426181;Amt Gelting;24376;04643;917;11;SL;Gemeinde;6;251;
18461;01059123;HOERUP;Hörup;54.7412223171;9.1034363389;Amt Schafflund;24980;04639;623;18;SL;Gemeinde;6;251;
18599;01059124;HOLT;Holt bei Medelby;54.8105287733;9.14853011966;Amt Schafflund;24994;04639;188;13;SL;Gemeinde;6;251;
18723;01059126;HUERUP;Hürup;54.7472356221;9.52964599287;Amt Hürup;24975;04634;1157;16;SL;Gemeinde;6;251;
18759;01059127;HUSBY;Husby bei Flensburg;54.7653488281;9.57612426877;Amt Hürup;24975;04634;2230;19;SL;Gemeinde;6;251;
18915;01059128;JANNEBY;Janneby;54.6255648834504;9.30044353008272;Amt Eggebek;24992;04607;446;14;SL;Gemeinde;6;251;
18918;01059129;JARDELUND;Jardelund;54.8250264622;9.20109873414;Amt Schafflund;24994;04639;326;17;SL;Gemeinde;6;251;
18939;01059131;JERRISHOE;Jerrishoe;54.6572493142976;9.37190319596957;Amt Eggebek;24963;04638;988;16;SL;Gemeinde;6;251;
18967;01059132;JOERL;Jörl;54.6125690969401;9.27395629882049;Amt Eggebek;24992;04609;846;20;SL;Gemeinde;6;251;
19717;01059136;KRONSGAARD;Kronsgaard;54.732243159;9.96288852691;Amt Gelting;24395;04643;248;6;SL;Gemeinde;6;251;
19897;01059137;LANGBALLIG;Langballig;54.7970142576;9.63691100533;Amt Langballig;24977;04636;1480;15;SL;Gemeinde;6;251;
19964;01059138;LANGSTEDT;Langstedt;54.61677;9.38577;Amt Eggebek;24852;04609;1022;13;SL;Gemeinde;6;251;
20521;01059141;MAASBUELL;Maasbüll bei Flensburg;54.7755911221;9.52410550714;Amt Hürup;24975;04634;745;8;SL;Gemeinde;6;251;
20524;01059142;MAASHOLM;Maasholm;54.6831927657;9.9929346323;Amt Gelting;24404;04642;681;8;SL;Gemeinde;6;251;
20751;01059143;MEDELBY;Medelby;54.8134036887;9.17374020219;Amt Schafflund;24994;04605;891;10;SL;Gemeinde;6;251;
20903;01059144;MEYN;Meyn;54.7576904174;9.2187015891;Amt Schafflund;24980;04639;616;12;SL;Gemeinde;6;251;
21220;01059145;MUNKBRARUP;Munkbrarup;54.8026425337;9.5637234584;Amt Langballig;24960;04636;1044;13;SL;Gemeinde;6;251;
21602;01059147;NIEBY;Nieby bei Gelting, Angeln;54.7716976266;9.93403868675;Amt Gelting;24395;04643;240;8;SL;Gemeinde;6;251;
35742;01059148;NIESGRAU;Niesgrau;54.7427048442;9.81124715805;Amt Steinbergkirche;24395;04632;612;10;SL;Gemeinde;6;251;
21789;01059149;NORDHACKSTEDT;Nordhackstedt;54.7333536067489;9.16705851597769;Amt Schafflund;24980;04639;509;12;SL;Gemeinde;6;251;
22106;01059150;OEVERSEE;Oeversee;54.7048841523;9.43578153904;Amt Oeversee;24988;04638;2029;15;SL;Gemeinde;6;251;
22210;01059151;OSTERBY;Osterby bei Medelby;54.797417487;9.21028440595;Amt Schafflund;24994;04639;357;12;SL;Gemeinde;6;251;
22567;01059152;POMMERBY;Pommerby bei Gelting, Angeln;54.7565938359;9.93708567619;Amt Gelting;24395;04643;193;6;SL;Gemeinde;6;251;
22706;01059153;QUERN;Quern;54.7502224464;9.71675695777;Amt Steinbergkirche;24972;04632;1335;23;SL;Gemeinde;6;251;
22722;01059154;RABEL;Rabel;54.6902577748;9.95020704269;Amt Gelting;24376;04643;631;9;SL;Gemeinde;6;251;
22725;01059155;RABENHOLZ;Rabenholz bei Gelting, Angeln;54.7220975156;9.90210832953;Amt Gelting;24395;04643;317;6;SL;Gemeinde;6;251;
23142;01059157;RINGSBERG;Ringsberg;54.8067167835;9.59834413528;Amt Langballig;24977;04636;530;5;SL;Gemeinde;6;251;
23606;01059158;SCHAFFLUND;Schafflund;54.7592307841351;9.18345473762185;Amt Schafflund;24980;04639;2297;19;SL;Gemeinde;6;251;
24274;01059159;SIEVERSTEDT;Sieverstedt;54.6440025419994;9.47862766938221;Amt Oeversee;24885;04603;1670;31;SL;Gemeinde;6;251;
24331;01059161;SOERUP;Sörup;54.7171894363864;9.6696169972343;;24966;04635;4179;44;SL;Gemeinde;6;251;
24340;01059162;SOLLERUP;Sollerup;54.56934;9.32096;Amt Eggebek;24852;04609;491;13;SL;Gemeinde;6;251;
24469;01059163;STANGHECK;Stangheck;54.7103832676;9.8608908236;Amt Gelting;24395;04643;246;10;SL;Gemeinde;6;251;
24527;01059164;STEINBERG;Steinberg bei Flensburg;54.7641281323;9.80409102439;Amt Steinbergkirche;24972;04632;998;16;SL;Gemeinde;6;251;
24530;01059165;STEINBERGKIRCHE;Steinbergkirche;54.7544705921;9.76045684814;Amt Steinbergkirche;24972;04632;1438;13;SL;Gemeinde;6;251;
24601;01059167;STERUP;Sterup;54.7277852739734;9.73927785797112;Amt Steinbergkirche;24996;04637;1491;17;SL;Gemeinde;6;251;
24647;01059168;STOLTEBUELL;Stoltebüll;54.702684402;9.87843783498;Amt Gelting;24409;04642;853;16;SL;Gemeinde;6;251;
24732;01059169;SUEDERHACKSTEDT;Süderhackstedt;54.5924523417629;9.28966666757297;Amt Eggebek;24852;04609;347;10;SL;Gemeinde;6;251;
24831;01059171;TARP;Tarp;54.6644626885676;9.40599474310111;Amt Oeversee;24963;04638;5752;16;SL;Gemeinde;6;251;
25635;01059173;WALLSBUELL;Wallsbüll bei Flensburg;54.777277315;9.23481093645;Amt Schafflund;24980;04639;911;13;SL;Gemeinde;6;251;
25665;01059174;WANDERUP;Wanderup;54.6880102531646;9.33558143930447;Amt Eggebek;24997;04606;2218;29;SL;Gemeinde;6;251;
25765;01059176;WEES;Wees;54.807239;9.522599;Amt Langballig;24999;04631;2248;13;SL;Gemeinde;6;251;
25766;01059177;WEESBY;Weesby;54.8303564724;9.15327714681;Amt Schafflund;24994;04639;484;21;SL;Gemeinde;6;251;
26034;01059178;WESTERHOLZ;Westerholz bei Langballig;54.8163807567;9.67204051018;Amt Langballig;24977;04636;730;15;SL;Gemeinde;6;251;
20278;01059179;LINDEWITT;Lindewitt;54.7003501494;9.20937286615;Amt Schafflund;24969;04639;2105;53;SL;Gemeinde;6;251;
18920;01059180;JARPLUND-WEDING;Jarplund-Weding;54.7433859239;9.38503158147;Amt Handewitt;24941;04608;4421;13;SL;Gemeinde;6;251;
23521;01059181;SANKELMARK;Sankelmark;54.7169084165;9.42510634716;Amt Oeversee;24988;04630;1398;21;SL;Gemeinde;6;251;
16640;01059182;FREIENWILL;Freienwill bei Flensburg;54.7283936204;9.49240620291;Amt Hürup;24991;04602;1495;15;SL;Gemeinde;6;251;
254;01060;SEGEBERG;Segeberg;53.9232287234042553;10.161231170212766;;;;256671;1344;SE;Kreis;5;119;
13646;01060002;ALVESLOHE;Alveslohe;53.78799;9.91512;Amt Kaltenkirchen-Land;25486;04193;2525;22;SE;Gemeinde;6;254;
13731;01060003;ARMSTEDT;Armstedt;53.9711897939432;9.84708625133515;Amt Bad Bramstedt-Land;24616;04192;415;9;SE;Gemeinde;6;254;
